"","PLOT_NAME","SUPER_PATHWAY","SUB_PATHWAY","Rmcorr","CI_lower","CI_upper","p_value","padj","sig"
"545","sphingomyelin (d18:1/14:0, d16:1/16:0)*","Lipid","Sphingomyelins",0.234610963264178,-0.0205372132043933,0.461068209895587,0.0711787577777129,0.828516919036565,""
"546","sphingomyelin (d18:2/16:0, d18:1/16:1)*","Lipid","Sphingomyelins",0.198313632059369,-0.058559958359745,0.430556897050238,0.128775770537699,0.831141825375282,""
"547","3-hydroxyadipate","Lipid","Fatty Acid, Dicarboxylate",-0.082974564880237,-0.329947507017935,0.174629456483835,0.528507292120243,0.960981009182483,""
"548","3-hydroxycotinine glucuronide","Xenobiotics","Tobacco Metabolite",0.24730540789549,-0.00706281795211683,0.471614177393344,0.0567762189894021,0.828516919036565,""
"549","6-oxopiperidine-2-carboxylate","Amino Acid","Lysine Metabolism",0.0752886689264721,-0.182117696377998,0.323037649688625,0.567506193076909,0.960981009182483,""
"550","S-allylcysteine","Xenobiotics","Food Component/Plant",0.0839438524785537,-0.173682975100377,0.330817051236432,0.523685189709019,0.959011972923924,""
"551","N-delta-acetylornithine","Amino Acid","Urea cycle; Arginine and Proline Metabolism",-0.0978809580859115,-0.343273798544618,0.160020968381973,0.456862683526962,0.925035915235857,""
"552","acisoga","Amino Acid","Polyamine Metabolism",-0.157425870320246,-0.395539164665278,0.100516927643558,0.22964591978107,0.831141825375282,""
"553","2-aminoheptanoate","Lipid","Fatty Acid, Amino",0.0370842090827395,-0.218901803335235,0.288294161622773,0.778474827997238,0.971250083747139,""
"554","N-formylanthranilic acid","Amino Acid","Tryptophan Metabolism",0.301536949541171,0.0515600830858315,0.515956090988008,0.019214388185092,0.828516919036565,""
"555","N2,N5-diacetylornithine","Amino Acid","Urea cycle; Arginine and Proline Metabolism",-0.111707270812558,-0.355546804382714,0.146369229251747,0.395468109225469,0.905790722465325,""
"556","1H-indole-7-acetic acid","Xenobiotics","Bacterial/Fungal",0.251738019461344,-0.00233600631307059,0.475281537021363,0.0523422664456685,0.828516919036565,""
"557","methionine sulfone","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",-0.153431562577757,-0.392080773026423,0.104567079942169,0.241831729566205,0.831141825375282,""
"558","1-linolenoyl-GPC (18:3)*","Lipid","Lysophospholipid",0.0876200258474887,-0.170088967106741,0.334111126882701,0.505598570893057,0.950936220141689,""
"559","N-acetylalliin","Xenobiotics","Food Component/Plant",-0.0750258966744948,-0.322800941431067,0.182373184222829,0.568862875953327,0.960981009182483,""
"560","1-(1-enyl-oleoyl)-GPE (P-18:1)*","Lipid","Lysoplasmalogen",0.150763159856322,-0.107268029885732,0.389766625138998,0.250215132713346,0.831141825375282,""
"561","fructosyllysine","Amino Acid","Lysine Metabolism",-0.0415337561635149,-0.29237494183766,0.214654791555827,0.752695292497642,0.971250083747139,""
"562","N-methylpipecolate","Xenobiotics","Bacterial/Fungal",0.309848996612466,0.0607000736776841,0.522652297323986,0.0159871110062606,0.828516919036565,""
"563","O-sulfo-L-tyrosine","Xenobiotics","Chemical",-0.00695072692894443,-0.260415805525843,0.24741064568467,0.957964461022254,0.993926426282083,""
"564","3-(3-hydroxyphenyl)propionate sulfate","Xenobiotics","Benzoate Metabolism",-0.116937744966611,-0.360167845908196,0.141179040637191,0.373573482173119,0.902750344938003,""
"565","11-ketoetiocholanolone glucuronide","Lipid","Androgenic Steroids",0.161117253952281,-0.096766318273443,0.398729283177125,0.218768575265088,0.831141825375282,""
"566","etiocholanolone glucuronide","Lipid","Androgenic Steroids",-0.0230445643745934,-0.275357986352775,0.232239104696624,0.86125988716971,0.978607017649618,""
"567","17alpha-hydroxypregnanolone glucuronide","Lipid","Pregnenolone Steroids",0.0414730106869614,-0.214712837311197,0.292319292226674,0.753045505021819,0.971250083747139,""
"568","N-acetyltaurine","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",-0.0955408185658522,-0.341188235050326,0.16232183990863,0.467745749216982,0.926828676604874,""
"569","1-oleoyl-GPG (18:1)*","Lipid","Lysophospholipid",0.171680951911997,-0.08599251099668,0.407826837063724,0.189647293938199,0.831141825375282,""
"570","1-palmitoyl-GPG (16:0)*","Lipid","Lysophospholipid",0.0154379888419824,-0.239425281431732,0.26831088929432,0.906801773415674,0.987825677282681,""
"571","N-linoleoyltaurine*","Lipid","Endocannabinoid",0.142275364121009,-0.115834103527338,0.382385536495692,0.2781851740492,0.842687960967734,""
"572","methyl glucopyranoside (alpha + beta)","Xenobiotics","Food Component/Plant",-0.0346379339066195,-0.286046733136736,0.221232603729559,0.792751714619396,0.971250083747139,""
"573","2-keto-3-deoxy-gluconate","Xenobiotics","Food Component/Plant",-0.0286154447783886,-0.280501972643743,0.226958375381085,0.82818032133189,0.978057183043045,""
"574","sphingomyelin (d18:2/14:0, d18:1/14:1)*","Lipid","Sphingomyelins",0.224806308082132,-0.030881213661588,0.452878926512714,0.0841871610756052,0.828516919036565,""
"575","sphingomyelin (d18:1/24:1, d18:2/24:0)*","Lipid","Sphingomyelins",0.0559147153385013,-0.20086184920379,0.305501863352597,0.671321673931405,0.960981009182483,""
"576","octadecenedioylcarnitine (C18:1-DC)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.094185041699126,-0.163653584900213,0.339978841185575,0.474114354755497,0.926828676604874,""
"577","octadecanedioylcarnitine (C18-DC)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.0284510772882016,-0.227114397488268,0.280350407427358,0.829152383027656,0.978057183043045,""
"578","5alpha-androstan-3alpha,17beta-diol monosulfate (2)","Lipid","Androgenic Steroids",-0.033252675231954,-0.284772848072294,0.222551177133019,0.800866762994831,0.97506350077346,""
"579","myristoleoylcarnitine (C14:1)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.0165082970457796,-0.269304113124222,0.238415812119874,0.9003721294583,0.985647226590267,""
"580","N-formylphenylalanine","Amino Acid","Tyrosine Metabolism",0.214880973279584,-0.0412970439878069,0.444549462336752,0.0991948214727799,0.831141825375282,""
"581","4-hydroxychlorothalonil","Xenobiotics","Chemical",0.0359386211201333,-0.21999367840585,0.287242037807668,0.78515192924136,0.971250083747139,""
"582","tyramine O-sulfate","Amino Acid","Tyrosine Metabolism",-0.00877535127943536,-0.262115986279576,0.245696832086673,0.946943982909137,0.993926426282083,""
"583","3-hydroxypyridine sulfate","Xenobiotics","Chemical",0.185789551587824,-0.0715086843117564,0.419904600828348,0.155242925229446,0.831141825375282,""
"584","4-methylguaiacol sulfate","Xenobiotics","Benzoate Metabolism",0.0924211096555248,-0.165384844745264,0.338404142705638,0.482469198198854,0.931068068330275,""
"585","phenylacetylcarnitine","Peptide","Acetylated Peptides",0.199901878072731,-0.0569116616991833,0.431903165066432,0.125679722852835,0.831141825375282,""
"586","arabonate/xylonate","Carbohydrate","Pentose Metabolism",-0.136121997939282,-0.377015266506152,0.122020304294038,0.299711241369083,0.867821844418875,""
"587","methyl-4-hydroxybenzoate sulfate","Xenobiotics","Benzoate Metabolism",0.00143863636250086,-0.252578334251199,0.25527008725104,0.991295880677954,0.999093744848646,""
"588","1-dihomo-linolenylglycerol (20:3)","Lipid","Monoacylglycerol",0.0686907856780532,-0.188522174663957,0.317084803834446,0.602018211136687,0.960981009182483,""
"589","4-vinylguaiacol sulfate","Xenobiotics","Food Component/Plant",0.172894277003724,-0.0847511826585588,0.408868770385068,0.186489803638949,0.831141825375282,""
"590","vanillactate","Amino Acid","Tyrosine Metabolism",0.0419017710960934,-0.214303093673407,0.292712048117293,0.750574658485525,0.971250083747139,""
"591","eugenol sulfate","Xenobiotics","Food Component/Plant",-0.123748391127714,-0.366167107492883,0.134399516840708,0.34618532805759,0.899254835843615,""
"592","pregnanolone/allopregnanolone sulfate","Lipid","Progestin Steroids",0.0934604020535979,-0.164364994757832,0.339332107204163,0.477537198353255,0.926828676604874,""
"593","2-methoxyresorcinol sulfate","Xenobiotics","Chemical",-0.040722042946454,-0.291631181925101,0.215430280217943,0.757379085361921,0.971250083747139,""
"594","2-acetamidophenol sulfate","Xenobiotics","Food Component/Plant",-0.0764704839170018,-0.324101859111338,0.180968213081424,0.561423257752221,0.960981009182483,""
"595","p-cresol glucuronide*","Amino Acid","Tyrosine Metabolism",0.126947821117848,-0.131206342362397,0.368978434434096,0.333761001558849,0.884597816934896,""
"596","acesulfame","Xenobiotics","Food Component/Plant",-0.152564110043817,-0.391328813935722,0.105445530738451,0.244535641106894,0.831141825375282,""
"597","6-hydroxyindole sulfate","Xenobiotics","Chemical",0.229737898698924,-0.0256851774989764,0.457002825956198,0.0774277578388919,0.828516919036565,""
"598","4-methoxyphenol sulfate","Amino Acid","Tyrosine Metabolism",-0.065063610250967,-0.313803877870852,0.192033730944757,0.621374905710441,0.960981009182483,""
"599","umbelliferone sulfate","Xenobiotics","Food Component/Plant",0.054220625976644,-0.2024919771256,0.303960414672759,0.680735902283753,0.960981009182483,""
"600","sphingomyelin (d18:1/20:0, d16:1/22:0)*","Lipid","Sphingomyelins",0.209205230706862,-0.0472283540810458,0.439768391300563,0.108666617122663,0.831141825375282,""
"601","sphingomyelin (d18:1/20:1, d18:2/20:0)*","Lipid","Sphingomyelins",-0.0215674607097809,-0.273991644848195,0.233636755971159,0.870073197844281,0.978607017649618,""
"602","sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*","Lipid","Sphingomyelins",-0.0570180285684637,-0.306505063031983,0.199799427073523,0.665217235727076,0.960981009182483,""
"603","behenoyl sphingomyelin (d18:1/22:0)*","Lipid","Sphingomyelins",0.216138023496207,-0.0399809444192397,0.445606595677711,0.0971865294641401,0.831141825375282,""
"604","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","Lipid","Sphingomyelins",0.160807647182527,-0.097081174103022,0.398461939676653,0.219666791007075,0.831141825375282,""
"605","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*","Lipid","Sphingomyelins",0.00639687344969089,-0.247930548543969,0.259899414950739,0.961311302522322,0.993926426282083,""
"606","lignoceroyl sphingomyelin (d18:1/24:0)","Lipid","Sphingomyelins",0.241239426156744,-0.0135130397923915,0.46658282781927,0.0633322413272528,0.828516919036565,""
"607","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*","Lipid","Sphingomyelins",0.196819819508222,-0.0601089739823566,0.429289731249194,0.131740078353243,0.831141825375282,""
"608","dopamine 4-sulfate","Amino Acid","Tyrosine Metabolism",-0.0260218415617453,-0.278108914736796,0.229418765613802,0.843547725082268,0.978057183043045,""
"609","dopamine 3-O-sulfate","Amino Acid","Tyrosine Metabolism",0.0344330305618511,-0.221427702160387,0.285858359832049,0.793950714182099,0.971250083747139,""
"610","3-hydroxyhexanoate","Lipid","Fatty Acid, Monohydroxy",-0.0894222134207657,-0.335723800356428,0.168324551927918,0.496850396398763,0.94486507007457,""
"611","3beta-hydroxy-5-cholestenoate","Lipid","Sterol",0.133331010713857,-0.124819588320708,0.374574117846425,0.30982211834396,0.875370429606745,""
"612","1,2,3-benzenetriol sulfate (2)","Xenobiotics","Chemical",-0.0709453204711516,-0.319121129326511,0.186336185343364,0.590121839271621,0.960981009182483,""
"613","3-methoxycatechol sulfate (1)","Xenobiotics","Benzoate Metabolism",-0.0773380987710751,-0.324882736546595,0.180123886188225,0.556977189164285,0.960981009182483,""
"614","3-methoxycatechol sulfate (2)","Xenobiotics","Benzoate Metabolism",0.0613018670975071,-0.195668624538173,0.310394943696318,0.641722753699466,0.960981009182483,""
"615","N-acetylkynurenine (2)","Amino Acid","Tryptophan Metabolism",0.184251729569855,-0.0730926923355131,0.418592152089905,0.158751423158792,0.831141825375282,""
"616","C-glycosyltryptophan","Amino Acid","Tryptophan Metabolism",-0.172307405390832,-0.408364875838662,0.0853516990042492,0.188012289512637,0.831141825375282,""
"617","arabitol/xylitol","Carbohydrate","Pentose Metabolism",0.00238207714361867,-0.251694867492284,0.256151841439678,0.985588306599821,0.999058761815308,""
"618","N-acetylglucosamine/N-acetylgalactosamine","Carbohydrate","Aminosugar Metabolism",-0.15941937464168,-0.397262678339836,0.0984923489992889,0.223726061582524,0.831141825375282,""
"619","adipoylcarnitine (C6-DC)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.190932337675021,-0.066201998978257,0.424286592100343,0.143926098783052,0.831141825375282,""
"620","nonanoylcarnitine (C9)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.0174659201377056,-0.27019231192102,0.237512155465224,0.894624795972794,0.985647226590267,""
"621","glycochenodeoxycholate 3-sulfate","Lipid","Primary Bile Acid Metabolism",-0.195918926762009,-0.42852508260125,0.0610425609611323,0.133552527101384,0.831141825375282,""
"622","glycodeoxycholate 3-sulfate","Lipid","Secondary Bile Acid Metabolism",-0.138337399412249,-0.378950596965112,0.119795389542565,0.291839887174547,0.862611622717978,""
"623","taurodeoxycholic acid 3-sulfate","Lipid","Secondary Bile Acid Metabolism",-0.207866276783859,-0.43863858939789,0.0486249672417741,0.110999500881716,0.831141825375282,""
"624","linoleoyl ethanolamide","Lipid","Endocannabinoid",-0.055699324399982,-0.305305952109726,0.201069186855601,0.672515877404181,0.960981009182483,""
"625","1,2-dilinoleoyl-GPC (18:2/18:2)","Lipid","Phosphatidylcholine (PC)",0.146687864148812,-0.111385696162205,0.386226527446896,0.263396179362676,0.840136154283436,""
"626","1-stearoyl-2-oleoyl-GPC (18:0/18:1)","Lipid","Phosphatidylcholine (PC)",0.253317677369918,-0.000648755325357039,0.476586606016688,0.0508319780614876,0.828516919036565,""
"627","1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)","Lipid","Phosphatidylcholine (PC)",-0.0306491324678796,-0.282376221643717,0.225026857624677,0.816174823105722,0.976408555057729,""
"628","1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)","Lipid","Phosphatidylcholine (PC)",-0.0462080739986671,-0.296652047741356,0.210182781048389,0.725900296128253,0.971250083747139,""
"629","1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)","Lipid","Phosphatidylcholine (PC)",-0.0522039205161933,-0.302123711791907,0.204430687482107,0.692006320490944,0.960981009182483,""
"630","1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)","Lipid","Plasmalogen",0.409591128737772,0.173735879555675,0.601007828363911,0.00115491162759652,0.470399203018312,""
"631","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","Lipid","Sphingomyelins",0.154266769774158,-0.103720902729476,0.392804478731102,0.239247757538385,0.831141825375282,""
"632","1-palmitoyl-2-stearoyl-GPC (16:0/18:0)","Lipid","Phosphatidylcholine (PC)",0.155191031392677,-0.102784065889755,0.393605005708796,0.23641044641537,0.831141825375282,""
"633","2-hydroxybutyrate/2-hydroxyisobutyrate","Amino Acid","Glutathione Metabolism",-0.0273066634981264,-0.279294781581523,0.228200342752463,0.835927378390912,0.978057183043045,""
"634","2-methylcitrate/homocitrate","Energy","TCA Cycle",0.167915332853374,-0.08983995203552,0.4045892203955,0.19969060900812,0.831141825375282,""
"635","oleate/vaccenate (18:1)","Lipid","Long Chain Monounsaturated Fatty Acid",-0.250166034179197,-0.473981829666047,0.00401362721717221,0.0538812917738624,0.828516919036565,""
"636","3-hydroxystearate","Lipid","Fatty Acid, Monohydroxy",0.0451488990077706,-0.211197055301164,0.295683758401083,0.731944648103749,0.971250083747139,""
"637","2-hydroxylaurate","Lipid","Fatty Acid, Monohydroxy",0.109763239031916,-0.148294672853644,0.353826238817203,0.403794369109321,0.907245349072741,""
"638","palmitoyl dihydrosphingomyelin (d18:0/16:0)*","Lipid","Dihydrosphingomyelins",0.18625044785061,-0.0710336928707384,0.420297760486985,0.154202654213157,0.831141825375282,""
"639","tricosanoyl sphingomyelin (d18:1/23:0)*","Lipid","Sphingomyelins",0.24900233575814,-0.00525460392616867,0.47301906265939,0.0550441221679139,0.828516919036565,""
"640","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*","Lipid","Sphingomyelins",0.229243936826852,-0.026206249677236,0.456590204528541,0.0780847536254194,0.828516919036565,""
"641","sphingomyelin (d18:2/24:1, d18:1/24:2)*","Lipid","Sphingomyelins",0.0958586177720642,-0.162009537896114,0.341471603920917,0.466259632224086,0.926828676604874,""
"642","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*","Lipid","Phosphatidylethanolamine (PE)",-0.00358118404208573,-0.257271935933117,0.250571375719038,0.978335091941134,0.996474489991839,""
"643","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)","Lipid","Phosphatidylethanolamine (PE)",-0.0319387210848315,-0.283563713200851,0.223801014317483,0.808583503045501,0.975121026707989,""
"644","1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*","Lipid","Phosphatidylcholine (PC)",0.132081367846863,-0.126071615424945,0.373480027432242,0.314419458464476,0.879069109471195,""
"645","1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*","Lipid","Phosphatidylcholine (PC)",0.0151869784529191,-0.239661944048496,0.268077879003511,0.908310540679631,0.988181425430885,""
"646","1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*","Lipid","Phosphatidylcholine (PC)",0.151918413358233,-0.106099152767428,0.390768878837937,0.246561692327932,0.831141825375282,""
"647","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*","Lipid","Phosphatidylethanolamine (PE)",0.000742184449303211,-0.253230241466969,0.254618901641475,0.995509529891966,0.999093744848646,""
"648","1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*","Lipid","Phosphatidylethanolamine (PE)",-0.0576329522830738,-0.307063948747544,0.199207031533623,0.661824295799071,0.960981009182483,""
"649","1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*","Lipid","Phosphatidylethanolamine (PE)",-0.125785149831512,-0.367957311623705,0.132367360338189,0.338243200546464,0.890069110791673,""
"650","1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*","Lipid","Phosphatidylinositol (PI)",-0.123239595008113,-0.36571962208283,0.134906824566976,0.348187236362841,0.899254835843615,""
"651","1-stearoyl-2-linoleoyl-GPI (18:0/18:2)","Lipid","Phosphatidylinositol (PI)",-0.0101144139621673,-0.263362722007288,0.244438078653504,0.938862399160095,0.993926426282083,""
"652","gamma-tocopherol/beta-tocopherol","Cofactors and Vitamins","Tocopherol Metabolism",-0.263128353160097,-0.484669936158932,-0.00986261959833714,0.0422290349997031,0.828516919036565,""
"653","1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*","Lipid","Plasmalogen",0.218646230020817,-0.0373522577417918,0.447713995180588,0.093274083462344,0.828516919036565,""
"654","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*","Lipid","Plasmalogen",0.159558480191526,-0.0983509953681788,0.397382881511706,0.223316981900272,0.831141825375282,""
"655","1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*","Lipid","Plasmalogen",0.432222265530886,0.200278512424209,0.618288611772668,0.00056341849106718,0.470399203018312,""
"656","1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*","Lipid","Plasmalogen",0.320482394386261,0.0724538719038417,0.531180480938001,0.0125441539620571,0.821128717553662,""
"657","1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*","Lipid","Plasmalogen",0.256530025451795,0.00278685698708519,0.4792375259165,0.0478702815777658,0.828516919036565,""
"658","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*","Lipid","Plasmalogen",0.196564014869772,-0.0603741077117809,0.429072646413299,0.132252817568265,0.831141825375282,""
"659","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","Lipid","Sphingomyelins",0.264212922656154,0.0110280973725336,0.485561230913349,0.0413564417665881,0.828516919036565,""
"660","behenoyl dihydrosphingomyelin (d18:0/22:0)*","Lipid","Dihydrosphingomyelins",-0.0533423998735946,-0.303160803442362,0.203336485677809,0.685635540237009,0.960981009182483,""
"661","sphingomyelin (d18:0/18:0, d19:0/17:0)*","Lipid","Dihydrosphingomyelins",-0.0189427921410334,-0.271561273185615,0.236117646263781,0.885771758095587,0.985647226590267,""
"662","N-palmitoyl-sphinganine (d18:0/16:0)","Lipid","Dihydroceramides",-0.0460135762391101,-0.29647427802799,0.210369075001295,0.727008996062067,0.971250083747139,""
"663","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)","Lipid","Lactosylceramides (LCER)",0.147057743540339,-0.11101233643675,0.386548122968724,0.262180957703283,0.840136154283436,""
"664","myristoyl dihydrosphingomyelin (d18:0/14:0)*","Lipid","Dihydrosphingomyelins",0.167222286055299,-0.0905472205908323,0.403992703134931,0.201579505898455,0.831141825375282,""
"665","5-hydroxyindole sulfate","Amino Acid","Tryptophan Metabolism",-0.0951422732762599,-0.340832805003737,0.162713418279279,0.469613064180223,0.926828676604874,""
"666","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*","Lipid","Diacylglycerol",-0.104685738272303,-0.349324591362884,0.153314413081275,0.426017487867295,0.923074246881848,""
"667","palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*","Lipid","Diacylglycerol",-0.15712394429427,-0.395277983738696,0.10082337387564,0.230551885401076,0.831141825375282,""
"668","1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*","Lipid","Phosphatidylinositol (PI)",0.0542344929737198,-0.202478639458445,0.303973037537105,0.680658642555723,0.960981009182483,""
"669","1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*","Lipid","Plasmalogen",0.293207073579396,0.0424423079039165,0.509219129148059,0.0229889512424842,0.828516919036565,""
"670","1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*","Lipid","Phosphatidylethanolamine (PE)",-0.036966261216285,-0.288185864676163,0.219014250622608,0.779161565460249,0.971250083747139,""
"671","1-linoleoyl-GPA (18:2)*","Lipid","Lysophospholipid",0.0369972033368966,-0.218984752166766,0.28821427562269,0.778981392364387,0.971250083747139,""
"672","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*","Lipid","Phosphatidylcholine (PC)",-0.0131901490988279,-0.266223188931935,0.241543556272689,0.920324076744358,0.990549990428757,""
"673","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*","Lipid","Phosphatidylcholine (PC)",0.142704805441844,-0.115401621901056,0.382759721234067,0.276722153024592,0.842687960967734,""
"674","1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*","Lipid","Phosphatidylcholine (PC)",0.112905934275592,-0.145181051646005,0.356606858633875,0.390385003564273,0.905790722465325,""
"675","1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*","Lipid","Plasmalogen",0.218491121426605,-0.0375149197176595,0.447583746444671,0.093512403870659,0.828516919036565,""
"676","1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*","Lipid","Plasmalogen",0.280652664269594,0.0287788783933872,0.499015224243328,0.0298515174338761,0.828516919036565,""
"677","1-stearoyl-2-oleoyl-GPI (18:0/18:1)*","Lipid","Phosphatidylinositol (PI)",0.150613707957147,-0.107419192144908,0.389636925021147,0.250690443479342,0.831141825375282,""
"678","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*","Lipid","Plasmalogen",0.399074983524701,0.161517674039895,0.592916495025238,0.00158561529107296,0.470399203018312,""
"679","1-linoleoyl-GPG (18:2)*","Lipid","Lysophospholipid",-0.00841251177976787,-0.261778018499148,0.24603776285344,0.949134761470879,0.993926426282083,""
"680","thioproline","Xenobiotics","Chemical",-0.0536334311175369,-0.303425821849519,0.203056670239299,0.684010433342734,0.960981009182483,""
"681","palmitoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)",0.271914691973782,0.0193242488974652,0.49187730425199,0.0355784107830972,0.828516919036565,""
"682","isocitric lactone","Energy","TCA Cycle",0.0610331083219545,-0.195928050543771,0.310151145997408,0.64318682548239,0.960981009182483,""
"683","(S)-3-hydroxybutyrylcarnitine","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",-0.185228242057607,-0.419425666652713,0.0720870023075751,0.156516831453567,0.831141825375282,""
"684","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)","Lipid","Hexosylceramides (HCER)",0.346300844271851,0.101282337223279,0.551711188128375,0.00671961165661042,0.821128717553662,""
"685","ascorbic acid 2-sulfate","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism",-0.0763103281745014,-0.323957677597304,0.181124028547597,0.562245795414877,0.960981009182483,""
"686","oleoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)",0.317669180959183,0.0693375242287355,0.52892837712322,0.0133862261388776,0.821128717553662,""
"687","arachidonoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)",0.279189025296833,0.0271920485180015,0.497821661548321,0.0307530853526489,0.828516919036565,""
"688","docosahexaenoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)",0.146174866904173,-0.111903399827343,0.385780400190097,0.26508786430874,0.840136154283436,""
"689","dihomo-linolenoyl-choline","Lipid","Fatty Acid Metabolism (Acyl Choline)",0.273728203028454,0.0212827897047869,0.493361170043329,0.0343201990749017,0.828516919036565,""
"690","caffeic acid sulfate","Xenobiotics","Food Component/Plant",0.127608797375273,-0.13054599013077,0.369558680293824,0.331229595707309,0.884597816934896,""
"691","1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*","Lipid","Phosphatidylcholine (PC)",0.00119034546623701,-0.252810771048652,0.255037960579135,0.992798060465858,0.999093744848646,""
"692","hexadecadienoate (16:2n6)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",-0.332751794620123,-0.540968000647625,-0.0861022031963561,0.00938369647050074,0.821128717553662,""
"693","palmitoleoylcarnitine (C16:1)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",0.000142202314369774,-0.253791664174661,0.254057731031919,0.999139623034456,0.999538845869555,""
"694","3-methylglutarate/2-methylglutarate","Lipid","Fatty Acid, Dicarboxylate",-0.107315681063086,-0.351657675802569,0.150716049112109,0.414421226755253,0.912957653000435,""
"695","4-hydroxyphenylacetylglutamine","Peptide","Acetylated Peptides",0.0514353953453428,-0.205168960890593,0.30142329328398,0.696318950769506,0.962304140038603,""
"696","2,3-dihydroxy-2-methylbutyrate","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.0620237440308218,-0.194971637022681,0.311049613859449,0.637797028567472,0.960981009182483,""
"697","2'-O-methyluridine","Nucleotide","Pyrimidine Metabolism, Uracil containing",0.00342015270199601,-0.250722292302097,0.25712155500008,0.979309057393027,0.996474489991839,""
"698","gamma-glutamyl-alpha-lysine","Peptide","Gamma-glutamyl Amino Acid",-0.0688918889917373,-0.317266536075076,0.188327289051095,0.600952794438388,0.960981009182483,""
"699","palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*","Lipid","Diacylglycerol",-0.069883912721445,-0.318162737261147,0.187365640137325,0.595709377243395,0.960981009182483,""
"700","oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*","Lipid","Diacylglycerol",-0.0310122187727783,-0.282710640356247,0.224681800784179,0.814035739537924,0.976408555057729,""
"701","oleoyl-oleoyl-glycerol (18:1/18:1) [2]*","Lipid","Diacylglycerol",0.0737871116054473,-0.183577160468931,0.32168461198447,0.575278913585835,0.960981009182483,""
